id	description	type	source	language
INBO_RL_BIR_2004_VAL_121	mesotrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_122	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_123	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_123	heathlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_123	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_123	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_123	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_123	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_123	oligotrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_124	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_124	shrubs	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_124	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_124	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_124	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_124	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_124	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_125	semi aquatic	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_125	marshes	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_125	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_125	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_125	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_125	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_125	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_126	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_127	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_128	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_128	woodlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_128	longlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_128	non cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_128	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_128	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_128	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_129	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_129	eurytopic	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_129	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_129	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_129	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_129	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_129	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_13	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_130	semi aquatic	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_130	running waters	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_130	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_130	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_130	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_130	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_130	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	grasslands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	agriculture	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_131	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_132	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_132	shrubs	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_132	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_132	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_132	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_132	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_132	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_133	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_134	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	grasslands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	heathlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	longlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_135	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_136	semi aquatic	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_136	marshes	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_136	longlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_136	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_136	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_136	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_136	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_137	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_137	dunes	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_137	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_137	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_137	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_137	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_137	oligotrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_138	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_138	woodlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_138	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_138	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_138	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_138	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_138	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_139	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_14	semi aquatic	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_14	marshes	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_14	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_14	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_14	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_14	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_14	mesotrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_140	semi aquatic	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_140	marshes	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_140	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_140	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_140	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_140	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_140	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_141	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_141	woodlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_141	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_141	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_141	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_141	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_141	mesotrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_142	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_142	eurytopic	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_142	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_142	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_142	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_142	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_142	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_143	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_143	woodlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_143	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_143	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_143	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_143	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_143	mesotrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_144	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_144	eurytopic	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_144	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_144	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_144	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_144	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_144	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_145	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_145	woodlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_145	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_145	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_145	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_145	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_145	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_146	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_146	woodlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_146	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_146	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_146	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_146	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_146	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_147	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_147	urban	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_147	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_147	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_147	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_147	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_147	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_148	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_148	agriculture	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_148	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_148	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_148	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_148	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_148	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_149	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_149	agriculture	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_149	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_149	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_149	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_149	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_149	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_15	semi aquatic	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_15	marshes	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_15	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_15	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_15	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_15	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_15	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_150	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_150	woodlands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_150	longlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_150	non cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_150	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_150	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_150	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_151	semi aquatic	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_151	marshes	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_151	longlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_151	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_151	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_151	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_151	eutrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_152	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_153	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_153	grasslands	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_153	shortlived	lifespan	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_153	cuddly	cuddliness	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_153	mobile	mobility	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_153	vertebrate	spine	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_153	mesotrophic	nutrient level	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_154	terrestrial	biome	Birdlife International (2004) | Vermeersch et al. (2004)	en
INBO_RL_BIR_2004_VAL_154	urban	biotope	Birdlife International (2004) | Vermeersch et al. (2004)	en
