speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
1335321,"Megachile ericetorum Lepeletier, 1841",SPECIES,ACCEPTED,Animalia,"4495666: Chalicodoma ericetorum (Lepeletier, 1841)"
1335505,"Megachile centuncularis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1335505: Megachile centuncularis (Linnaeus, 1758)"
1335657,"Megachile apicalis Spinola, 1808",SPECIES,ACCEPTED,Animalia,"1335657: Megachile apicalis Spinola, 1808"
1336116,"Megachile versicolor Smith, 1844",SPECIES,ACCEPTED,Animalia,"1336116: Megachile versicolor Smith, 1844"
1336138,"Megachile leachella Curtis, 1828",SPECIES,ACCEPTED,Animalia,"1336138: Megachile leachella Curtis, 1828"
1336431,"Megachile maritima (Kirby, 1802)",SPECIES,ACCEPTED,Animalia,"1336431: Megachile maritima (Kirby, 1802)"
1336575,"Megachile bombycina Radoszkowski, 1874",SPECIES,ACCEPTED,Animalia,"1336575: Megachile bombycina Radoszkowski, 1874"
1336592,"Lithurgus cornutus (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1336592: Lithurgus cornutus (Fabricius, 1787)"
1336835,"Heriades crenulatus Nylander, 1856",SPECIES,ACCEPTED,Animalia,"1336835: Heriades crenulatus Nylander, 1856"
1337091,"Hoplitis manicata (Morice, 1901)",SPECIES,ACCEPTED,Animalia,"1337091: Hoplitis manicata (Morice, 1901)"
1337092,"Hoplitis adunca (Panzer, 1798)",SPECIES,ACCEPTED,Animalia,"1337092: Hoplitis adunca (Panzer, 1798)"
1337649,"Hoplosmia bidentata (Morawitz, 1876)",SPECIES,ACCEPTED,Animalia,"1337649: Hoplosmia bidentata (Morawitz, 1876)"
1338640,"Coelioxys aurolimbata Förster, 1853",SPECIES,ACCEPTED,Animalia,"1338640: Coelioxys aurolimbata Förster, 1853"
1338677,"Coelioxys inermis (Kirby, 1802)",SPECIES,ACCEPTED,Animalia,"1338677: Coelioxys inermis (Kirby, 1802)"
1338797,"Coelioxys brevis Eversmann, 1852",SPECIES,ACCEPTED,Animalia,"1338797: Coelioxys brevis Eversmann, 1852"
1338835,"Coelioxys confusa Smith, 1875",SPECIES,ACCEPTED,Animalia,"1338835: Coelioxys confusa Smith, 1875"
1339806,"Amegilla savignyi (Lepeletier, 1841)",SPECIES,ACCEPTED,Animalia,"1339806: Amegilla savignyi (Lepeletier, 1841)"
1339863,"Amegilla garrula (Rossi, 1790)",SPECIES,ACCEPTED,Animalia,"1339863: Amegilla garrula (Rossi, 1790)"
1340286,"Bombus muscorum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1340286: Bombus muscorum (Linnaeus, 1758)"
1340298,"Bombus lucorum (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1340298: Bombus lucorum (Linnaeus, 1761)"
1340301,"Bombus lapidarius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1340301: Bombus lapidarius (Linnaeus, 1758)"
1340305,"Bombus pratorum (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1340305: Bombus pratorum (Linnaeus, 1761)"
1340342,"Bombus sylvarum (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1340342: Bombus sylvarum (Linnaeus, 1761)"
1340358,"Bombus wurflenii Radoszkowski, 1860",SPECIES,ACCEPTED,Animalia,"1340358: Bombus wurflenii Radoszkowski, 1860"
1340383,"Bombus ruderatus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1340383: Bombus ruderatus (Fabricius, 1775)"
1340405,"Bombus pascuorum (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1340405: Bombus pascuorum (Scopoli, 1763) | 11359703: Bombus pascuorum floralis (Gmelin, 1790)"
1340461,"Bombus fragrans (Pallas, 1771)",SPECIES,ACCEPTED,Animalia,"1340461: Bombus fragrans (Pallas, 1771)"
1340503,"Bombus terrestris (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1340503: Bombus terrestris (Linnaeus, 1758)"
1340513,"Bombus hypnorum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1340513: Bombus hypnorum (Linnaeus, 1758)"
1340523,"Bombus humilis Illiger, 1806",SPECIES,ACCEPTED,Animalia,"1340523: Bombus humilis Illiger, 1806"
1340531,"Bombus argillaceus (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1340531: Bombus argillaceus (Scopoli, 1763)"
1340542,"Bombus hortorum (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1340542: Bombus hortorum (Linnaeus, 1761)"
1340954,"Eucera nigrilabris Lepeletier, 1841",SPECIES,ACCEPTED,Animalia,"1340954: Eucera nigrilabris Lepeletier, 1841"
1340961,"Eucera clypeata Erichson, 1835",SPECIES,ACCEPTED,Animalia,"1340961: Eucera clypeata Erichson, 1835"
1340984,"Eucera pollinaris (Kirby, 1802)",SPECIES,ACCEPTED,Animalia,"1340984: Eucera pollinaris (Kirby, 1802)"
1340988,"Eucera hungarica Friese, 1895",SPECIES,ACCEPTED,Animalia,"1340988: Eucera hungarica Friese, 1895"
1340991,"Eucera eucnemidea Dours, 1873",SPECIES,ACCEPTED,Animalia,"1340991: Eucera eucnemidea Dours, 1873"
1341976,"Apis mellifera Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1341976: Apis mellifera Linnaeus, 1758"
1342108,"Xylocopa violacea (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1342108: Xylocopa violacea (Linnaeus, 1758)"
1342196,"Xylocopa valga Gerstäcker, 1872",SPECIES,ACCEPTED,Animalia,"1342196: Xylocopa valga Gerstäcker, 1872"
1344087,"Anthophora plumipes (Pallas, 1772)",SPECIES,ACCEPTED,Animalia,"1344087: Anthophora plumipes (Pallas, 1772)"
1344282,"Anthophora bimaculata (Panzer, 1798)",SPECIES,ACCEPTED,Animalia,"1344282: Anthophora bimaculata (Panzer, 1798)"
1344440,"Anthophora pubescens (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"1344440: Anthophora pubescens (Fabricius, 1781)"
1345196,"Habropoda zonatula Smith, 1854",SPECIES,ACCEPTED,Animalia,"1345196: Habropoda zonatula Smith, 1854"
1345858,"Dasypoda hirtipes (Fabricius, 1793)",SPECIES,ACCEPTED,Animalia,"1345857: Dasypoda altercator (Harris, 1780)"
1345902,"Macropis fulvipes (Fabricius, 1804)",SPECIES,ACCEPTED,Animalia,"1345902: Macropis fulvipes (Fabricius, 1804)"
1345909,"Macropis europaea Warncke, 1973",SPECIES,ACCEPTED,Animalia,"1345909: Macropis europaea Warncke, 1973"
1346599,"Prionyx kirbii (Vander Linden, 1827)",SPECIES,ACCEPTED,Animalia,"1346599: Prionyx kirbii (Vander Linden, 1827)"
1347761,"Eremochares dives (Brullé, 1833)",SPECIES,ACCEPTED,Animalia,"1347761: Eremochares dives (Brullé, 1833)"
1347914,"Podalonia hirsuta (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1347914: Podalonia hirsuta (Scopoli, 1763)"
1348558,"Colletes mlokossewiczi Radoszkowski, 1891",SPECIES,ACCEPTED,Animalia,"1348558: Colletes mlokossewiczi Radoszkowski, 1891"
1348620,"Colletes daviesanus Smith, 1846",SPECIES,ACCEPTED,Animalia,"1348620: Colletes daviesanus Smith, 1846"
1348901,"Colletes punctatus Mocsáry, 1877",SPECIES,ACCEPTED,Animalia,"1348901: Colletes punctatus Mocsáry, 1877"
1348940,"Colletes nasutus Smith, 1853",SPECIES,ACCEPTED,Animalia,"1348940: Colletes nasutus Smith, 1853"
1348950,"Colletes similis Schenck, 1853",SPECIES,ACCEPTED,Animalia,"1348950: Colletes similis Schenck, 1853"
1349484,"Hylaeus variegatus (Fabricius, 1798)",SPECIES,ACCEPTED,Animalia,"1349484: Hylaeus variegatus (Fabricius, 1798)"
1349560,"Hylaeus brevicornis Nylander, 1852",SPECIES,ACCEPTED,Animalia,10070212: BOLD:AAE5078
1349904,"Hylaeus signatus (Panzer, 1798)",SPECIES,ACCEPTED,Animalia,"1349904: Hylaeus signatus (Panzer, 1798)"
1351582,"Sphecodes albilabris (Fabricius, 1793)",SPECIES,ACCEPTED,Animalia,"1351582: Sphecodes albilabris (Fabricius, 1793)"
1351642,"Systropha curvicornis (Scopoli, 1770)",SPECIES,ACCEPTED,Animalia,"1351642: Systropha curvicornis (Scopoli, 1770)"
1352694,"Ceylalictus variegatus (Olivier, 1789)",SPECIES,ACCEPTED,Animalia,"1352694: Ceylalictus variegatus (Olivier, 1789)"
1353181,"Halictus leucaheneus Ebmer, 1972",SPECIES,ACCEPTED,Animalia,"1353181: Halictus leucaheneus Ebmer, 1972"
1353207,"Halictus resurgens Nurse, 1903",SPECIES,ACCEPTED,Animalia,"1353207: Halictus resurgens Nurse, 1903"
1353234,"Halictus subauratus (Rossi, 1792)",SPECIES,ACCEPTED,Animalia,"1353234: Halictus subauratus (Rossi, 1792)"
1353283,"Halictus kessleri Bramson, 1879",SPECIES,ACCEPTED,Animalia,"1353283: Halictus kessleri Bramson, 1879"
1353289,"Halictus tumulorum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1353289: Halictus tumulorum (Linnaeus, 1758)"
1353310,"Halictus simplex Blüthgen, 1923",SPECIES,ACCEPTED,Animalia,"1353310: Halictus simplex Blüthgen, 1923"
1353322,"Halictus sexcinctus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1353322: Halictus sexcinctus (Fabricius, 1775)"
1353363,"Halictus confusus Smith, 1853",SPECIES,ACCEPTED,Animalia,"11195543: Halictus confusus perkinsi Blüthgen, 1926"
1353364,"Halictus maculatus Smith, 1848",SPECIES,ACCEPTED,Animalia,"1353364: Halictus maculatus Smith, 1848"
1353374,"Halictus seladonius (Fabricius, 1794)",SPECIES,ACCEPTED,Animalia,"1353374: Halictus seladonius (Fabricius, 1794)"
1353390,"Halictus compressus (Walckenaer, 1802)",SPECIES,ACCEPTED,Animalia,"1353390: Halictus compressus (Walckenaer, 1802)"
1353395,"Halictus scabiosae (Rossi, 1790)",SPECIES,ACCEPTED,Animalia,"1353395: Halictus scabiosae (Rossi, 1790)"
1353453,"Halictus rubicundus (Christ, 1791)",SPECIES,ACCEPTED,Animalia,"1353453: Halictus rubicundus (Christ, 1791)"
1353805,"Lasioglossum leucozonium (Schrank, 1781)",SPECIES,ACCEPTED,Animalia,"1353805: Lasioglossum leucozonium (Schrank, 1781)"
1355507,"Camptopoeum variegatum (Morawitz, 1876)",SPECIES,ACCEPTED,Animalia,"1355507: Camptopoeum variegatum (Morawitz, 1876)"
1355519,"Camptopoeum frontale (Fabricius, 1804)",SPECIES,ACCEPTED,Animalia,"1355519: Camptopoeum frontale (Fabricius, 1804)"
1355949,"Panurgus calcaratus (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1355949: Panurgus calcaratus (Scopoli, 1763)"
1356872,"Andrena hungarica Friese, 1887",SPECIES,ACCEPTED,Animalia,"1356872: Andrena hungarica Friese, 1887"
1357156,"Andrena flavipes Panzer, 1799",SPECIES,ACCEPTED,Animalia,"1357156: Andrena flavipes Panzer, 1799"
1357207,"Andrena labiata Fabricius, 1781",SPECIES,ACCEPTED,Animalia,"1357207: Andrena labiata Fabricius, 1781"
1357310,"Andrena ventralis Imhoff, 1832",SPECIES,ACCEPTED,Animalia,"1357310: Andrena ventralis Imhoff, 1832"
1357364,"Andrena hattorfiana (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1357364: Andrena hattorfiana (Fabricius, 1775)"
1357540,"Andrena marginata Fabricius, 1776",SPECIES,ACCEPTED,Animalia,"1357540: Andrena marginata Fabricius, 1776"
1357646,"Andrena fulvago (Christ, 1791)",SPECIES,ACCEPTED,Animalia,"1357646: Andrena fulvago (Christ, 1791)"
1357721,"Andrena pilipes Fabricius, 1781",SPECIES,ACCEPTED,Animalia,"1357721: Andrena pilipes Fabricius, 1781"
1358088,"Andrena cineraria (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1358088: Andrena cineraria (Linnaeus, 1758)"
1358094,"Andrena rosae Panzer, 1801",SPECIES,ACCEPTED,Animalia,"1358094: Andrena rosae Panzer, 1801"
1358320,"Andrena thoracica (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1358320: Andrena thoracica (Fabricius, 1775)"
1358376,"Andrena ovatula (Kirby, 1802)",SPECIES,ACCEPTED,Animalia,"1358376: Andrena ovatula (Kirby, 1802)"
1358406,"Melitturga clavicornis (Latreille, 1806)",SPECIES,ACCEPTED,Animalia,"1358406: Melitturga clavicornis (Latreille, 1806)"
1360324,"Leucospis dorsigera Fabricius, 1775",SPECIES,ACCEPTED,Animalia,"1360324: Leucospis dorsigera Fabricius, 1775"
1360543,"Foersterella erdoesi Boucek, 1958",SPECIES,ACCEPTED,Animalia,"1360543: Foersterella erdoesi Boucek, 1958"
1372010,"Torymus bedeguaris (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1372010: Torymus bedeguaris (Linnaeus, 1758)"
1372870,"Glyphomerus stigma (Fabricius, 1793)",SPECIES,ACCEPTED,Animalia,"1372870: Glyphomerus stigma (Fabricius, 1793)"
1381526,"Tetrastichus pilemostomae Graham, 1991",SPECIES,ACCEPTED,Animalia,10676523: BOLD:ACZ0400
1381908,"Tetrastichus atratulus (Nees, 1834)",SPECIES,ACCEPTED,Animalia,"1381908: Tetrastichus atratulus (Nees, 1834) | 10479656: BOLD:ABA3918"
1385950,"Euplectrus bicolor (Swederus, 1795)",SPECIES,ACCEPTED,Animalia,"1385951: Euplectrus intactus Walker, 1872"
1386006,"Euplectrus flavipes (Fonscolombe, 1832)",SPECIES,ACCEPTED,Animalia,"1386006: Euplectrus flavipes (Fonscolombe, 1832) | 10178627: BOLD:ACY4609 | 10504884: BOLD:ACY4610 | 10574862: BOLD:ACR7505"
1389727,"Calymmochilus dispar Boucek & Andriescu, 1967",SPECIES,ACCEPTED,Animalia,"1389727: Calymmochilus dispar Boucek & Andriescu, 1967"
1389728,"Calymmochilus subnubilus (Walker, 1872)",SPECIES,ACCEPTED,Animalia,"1389728: Calymmochilus subnubilus (Walker, 1872)"
1394306,"Spintherus dubius (Nees, 1834)",SPECIES,ACCEPTED,Animalia,10471903: BOLD:ACY4569
1396943,"Netomocera setifera Boucek, 1954",SPECIES,ACCEPTED,Animalia,"1396943: Netomocera setifera Boucek, 1954"
1404864,"Sphodromantis viridis Forskal, 1775",SPECIES,ACCEPTED,Animalia,"1404864: Sphodromantis viridis Forskal, 1775"
1417371,"Citellophilus simplex (Wagner, 1902)",SPECIES,ACCEPTED,Animalia,"1417371: Citellophilus simplex (Wagner, 1902) | 7198679: Citellophilus simplex simplex"
1417654,"Leptopsylla segnis (Schonherr, 1811)",SPECIES,ACCEPTED,Animalia,"1417654: Leptopsylla segnis (Schonherr, 1811)"
1419468,"Ctenocephalides canis (Curtis, 1826)",SPECIES,ACCEPTED,Animalia,"1419468: Ctenocephalides canis (Curtis, 1826) | 10869394: BOLD:ADM8036"
1419472,"Ctenocephalides felis (Bouche, 1835)",SPECIES,ACCEPTED,Animalia,7198708: Ctenocephalides felis felis | 10345390: BOLD:ACM4372
1419537,"Archaeopsylla erinacei (Bouche, 1835)",SPECIES,ACCEPTED,Animalia,6194455: Archaeopsylla erinacei erinacei
1419845,"Forficula auricularia Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1419845: Forficula auricularia Linnaeus, 1758 | 10018195: BOLD:AAG9897"
1419912,"Labidura riparia (Pallas, 1773)",SPECIES,ACCEPTED,Animalia,"1419912: Labidura riparia (Pallas, 1773)"
1421091,"Lepisma saccharinum Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1421091: Lepisma saccharinum Linnaeus, 1758"
1421095,"Ctenolepisma lineata (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1421095: Ctenolepisma lineata (Fabricius, 1775)"
1421193,"Cordulegaster bidentata Selys, 1843",SPECIES,ACCEPTED,Animalia,"1421193: Cordulegaster bidentata Selys, 1843"
1421199,"Cordulegaster heros Theischinger, 1979",SPECIES,ACCEPTED,Animalia,"1421199: Cordulegaster heros Theischinger, 1979"
1421964,"Coenagrion puella Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1421964: Coenagrion puella Linnaeus, 1758"
1421980,"Coenagrion pulchellum Vander Linden, 1825",SPECIES,ACCEPTED,Animalia,"1421980: Coenagrion pulchellum Vander Linden, 1825"
1422002,"Coenagrion ornatum Selys, 1850",SPECIES,ACCEPTED,Animalia,"1422002: Coenagrion ornatum Selys, 1850"
1422010,"Coenagrion scitulum Rambur, 1842",SPECIES,ACCEPTED,Animalia,"1422010: Coenagrion scitulum Rambur, 1842"
1422025,"Coenagrion lunulatum Charpentier, 1840",SPECIES,ACCEPTED,Animalia,"1422025: Coenagrion lunulatum Charpentier, 1840"
1423011,"Erythromma viridulum Charpentier, 1840",SPECIES,ACCEPTED,Animalia,"1423011: Erythromma viridulum Charpentier, 1840"
1423018,"Erythromma najas Hansemann, 1823",SPECIES,ACCEPTED,Animalia,"1423018: Erythromma najas Hansemann, 1823"
1423027,"Erythromma lindenii Selys, 1840",SPECIES,ACCEPTED,Animalia,"1423027: Erythromma lindenii Selys, 1840"
1423317,"Ischnura pumilio Charpentier, 1825",SPECIES,ACCEPTED,Animalia,"1423317: Ischnura pumilio Charpentier, 1825"
1423395,"Ischnura elegans Vander Linden, 1820",SPECIES,ACCEPTED,Animalia,"1423395: Ischnura elegans Vander Linden, 1820"
1423540,"Pyrrhosoma nymphula Sulzer, 1776",SPECIES,ACCEPTED,Animalia,"1423540: Pyrrhosoma nymphula Sulzer, 1776"
1423859,"Platycnemis pennipes Pallas, 1771",SPECIES,ACCEPTED,Animalia,"1423859: Platycnemis pennipes Pallas, 1771"
1423981,"Lestes macrostigma Eversmann, 1836",SPECIES,ACCEPTED,Animalia,"1423981: Lestes macrostigma Eversmann, 1836"
1424038,"Lestes sponsa Hansemann, 1823",SPECIES,ACCEPTED,Animalia,"1424038: Lestes sponsa Hansemann, 1823"
1424045,"Lestes dryas Kirby, 1890",SPECIES,ACCEPTED,Animalia,"1424045: Lestes dryas Kirby, 1890"
1424067,"Lestes virens Charpentier, 1825",SPECIES,ACCEPTED,Animalia,"1424067: Lestes virens Charpentier, 1825"
1424076,"Lestes barbarus Fabricius, 1798",SPECIES,ACCEPTED,Animalia,"1424076: Lestes barbarus Fabricius, 1798 | 10746380: BOLD:ADC3442"
1424207,"Sympecma fusca Vander Linden, 1820",SPECIES,ACCEPTED,Animalia,"1424207: Sympecma fusca Vander Linden, 1820"
1425146,"Brachytron pratense Müller, 1764",SPECIES,ACCEPTED,Animalia,"1425146: Brachytron pratense Müller, 1764"
1425177,"Aeshna mixta Latreille, 1805",SPECIES,ACCEPTED,Animalia,"1425177: Aeshna mixta Latreille, 1805"
1425203,"Aeshna affinis Vander Linden, 1820",SPECIES,ACCEPTED,Animalia,"1425203: Aeshna affinis Vander Linden, 1820 | 10451841: BOLD:AAJ5779"
1425221,"Aeshna juncea Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1425221: Aeshna juncea Linnaeus, 1758"
1425240,"Aeshna cyanea Müller, 1764",SPECIES,ACCEPTED,Animalia,"1425240: Aeshna cyanea Müller, 1764"
1426058,"Ophiogomphus cecilia Fourcroy, 1785",SPECIES,ACCEPTED,Animalia,"1426058: Ophiogomphus cecilia Fourcroy, 1785"
1426293,"Onychogomphus forcipatus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1426293: Onychogomphus forcipatus Linnaeus, 1758"
1427037,"Calopteryx virgo Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1427037: Calopteryx virgo Linnaeus, 1758"
1427721,"Crocothemis erythraea Brullé, 1832",SPECIES,ACCEPTED,Animalia,"1427721: Crocothemis erythraea Brullé, 1832"
1427883,"Libellula depressa Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1427883: Libellula depressa Linnaeus, 1758 | 10362633: BOLD:AAJ2758"
1427915,"Libellula quadrimaculata Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1427915: Libellula quadrimaculata Linnaeus, 1758"
1427936,"Libellula fulva Müller, 1764",SPECIES,ACCEPTED,Animalia,"1427936: Libellula fulva Müller, 1764"
1428217,"Sympetrum sanguineum Müller, 1764",SPECIES,ACCEPTED,Animalia,"1428217: Sympetrum sanguineum Müller, 1764"
1428235,"Sympetrum depressiusculum Selys, 1841",SPECIES,ACCEPTED,Animalia,"1428235: Sympetrum depressiusculum Selys, 1841"
1428248,"Sympetrum flaveolum Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1428248: Sympetrum flaveolum Linnaeus, 1758"
1428264,"Sympetrum fonscolombii Selys, 1840",SPECIES,ACCEPTED,Animalia,"1428264: Sympetrum fonscolombii Selys, 1840"
1428280,"Sympetrum pedemontanum O.F.Müller, 1766",SPECIES,ACCEPTED,Animalia,"1428280: Sympetrum pedemontanum O.F.Müller, 1766"
1428308,"Sympetrum meridionale Selys, 1841",SPECIES,ACCEPTED,Animalia,"1428308: Sympetrum meridionale Selys, 1841"
1428311,"Sympetrum vulgatum Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1428311: Sympetrum vulgatum Linnaeus, 1758"
1428334,"Sympetrum danae Sulzer, 1776",SPECIES,ACCEPTED,Animalia,"1428334: Sympetrum danae Sulzer, 1776"
1428345,"Sympetrum striolatum Charpentier, 1840",SPECIES,ACCEPTED,Animalia,"1428345: Sympetrum striolatum Charpentier, 1840"
1428583,"Orthetrum coerulescens Fabricius, 1798",SPECIES,ACCEPTED,Animalia,"1428583: Orthetrum coerulescens Fabricius, 1798"
1428595,"Orthetrum albistylum Selys, 1848",SPECIES,ACCEPTED,Animalia,"1428595: Orthetrum albistylum Selys, 1848"
1428686,"Orthetrum cancellatum Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1428686: Orthetrum cancellatum Linnaeus, 1758"
1428708,"Orthetrum trinacria Selys, 1841",SPECIES,ACCEPTED,Animalia,"1428708: Orthetrum trinacria Selys, 1841"
1428715,"Orthetrum brunneum Fonscolombe, 1837",SPECIES,ACCEPTED,Animalia,"1428715: Orthetrum brunneum Fonscolombe, 1837"
1429194,"Leucorrhinia pectoralis Charpentier, 1825",SPECIES,ACCEPTED,Animalia,"1429194: Leucorrhinia pectoralis Charpentier, 1825"
1429541,"Selysiothemis nigra Vander Linden, 1825",SPECIES,ACCEPTED,Animalia,"1429541: Selysiothemis nigra Vander Linden, 1825"
1429717,"Cordulia aenea Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1429717: Cordulia aenea Linnaeus, 1758"
1429969,"Somatochlora flavomaculata Vander Linden, 1825",SPECIES,ACCEPTED,Animalia,"1429969: Somatochlora flavomaculata Vander Linden, 1825"
1430411,"Glossosoma discophorum Klapálek, 1902",SPECIES,ACCEPTED,Animalia,"1430411: Glossosoma discophorum Klapálek, 1902"
1433809,"Rhyacophila nubila Zetterstedt, 1840",SPECIES,ACCEPTED,Animalia,"1433809: Rhyacophila nubila Zetterstedt, 1840"
1433914,"Rhyacophila laevis Pictet, 1834",SPECIES,ACCEPTED,Animalia,"1433914: Rhyacophila laevis Pictet, 1834 | 10099794: BOLD:ABX5945"
1434292,"Rhyacophila orghidani Botosaneanu, 1952",SPECIES,ACCEPTED,Animalia,"1434292: Rhyacophila orghidani Botosaneanu, 1952 | 10620027: BOLD:AAX8754"
1435164,"Oecismus monedula (Hagen, 1859)",SPECIES,ACCEPTED,Animalia,"1435164: Oecismus monedula (Hagen, 1859) | 10291886: BOLD:AAK2991"
1435559,"Mystacides longicornis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1435559: Mystacides longicornis (Linnaeus, 1758)"
1435587,"Ylodes simulans (Tjeder, 1929)",SPECIES,ACCEPTED,Animalia,"4481712: Triaenodes simulans Tjeder, 1929 | 10609317: BOLD:AAD3698"
1437150,"Athripsodes bilineatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1437150: Athripsodes bilineatus (Linnaeus, 1758)"
1441922,"Halesus rubricollis (Pictet, 1834)",SPECIES,ACCEPTED,Animalia,"1441922: Halesus rubricollis (Pictet, 1834)"
1442699,"Limnephilus flavospinosus (Stein, 1874)",SPECIES,ACCEPTED,Animalia,10405441: BOLD:AAN3933
1443397,"Micrasema morosum (McLachlan, 1868)",SPECIES,ACCEPTED,Animalia,"1443397: Micrasema morosum (McLachlan, 1868)"
1444574,"Coremacera marginata (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1444574: Coremacera marginata (Fabricius, 1775)"
1444753,"Trypetoptera punctulata (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1444753: Trypetoptera punctulata (Scopoli, 1763)"
1464567,"Phasia hemiptera (Fabricius, 1794)",SPECIES,ACCEPTED,Animalia,"1464567: Phasia hemiptera (Fabricius, 1794)"
1471050,"Peleteria rubescens (Robineau-Desvoidy, 1830)",SPECIES,ACCEPTED,Animalia,"1471050: Peleteria rubescens (Robineau-Desvoidy, 1830)"
1477126,"Zophomyia temula (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1477126: Zophomyia temula (Scopoli, 1763)"
1495562,"Haematopota pluvialis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1495562: Haematopota pluvialis (Linnaeus, 1758)"
1502691,"Calliphora vomitoria De Geer, 1776",SPECIES,ACCEPTED,Animalia,"1502691: Calliphora vomitoria De Geer, 1776"
1503557,"Pollenia vera Jacentkovsky, 1936",SPECIES,ACCEPTED,Animalia,"1503557: Pollenia vera Jacentkovsky, 1936"
1505339,"Tipula lunata Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,10640203: BOLD:AAF8333
1506366,"Tipula fulvipennis De Geer, 1776",SPECIES,ACCEPTED,Animalia,9972743: BOLD:AAF8332
1506639,"Tipula bosnica Strobl, 1898",SPECIES,ACCEPTED,Animalia,10287748: BOLD:AAF8192
1507045,"Tipula hemiptera Mannheims, 1953",SPECIES,ACCEPTED,Animalia,"1507045: Tipula hemiptera Mannheims, 1953"
1507441,"Tipula indra Alexander, 1961",SPECIES,ACCEPTED,Animalia,"1507441: Tipula indra Alexander, 1961"
1507718,"Dictenidia bimaculata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1507718: Dictenidia bimaculata (Linnaeus, 1758)"
