id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	taxonRank	vernacularName	nomenclaturalCode	language	license	rightsHolder	accessRights	datasetID	datasetName
INBO_RL_HOV_1998_NONVAL_147	INBO_RL_HOV_1998_NONVAL_147	Merodon ruficornis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Merodon	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_148	INBO_RL_HOV_1998_NONVAL_148	Microdon devius	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Microdon	species	Kalkknikspriet	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_149	INBO_RL_HOV_1998_NONVAL_149	Microdon eggeri	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Microdon	species	Bosknikspriet	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_15	INBO_RL_HOV_1998_NONVAL_15	Brachypalpus laphriformis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Brachypalpus	species	Gevlekte molmzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_150	INBO_RL_HOV_1998_NONVAL_150	Microdon mutabilis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Microdon	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_151	INBO_RL_HOV_1998_NONVAL_151	Myathropa florea	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Myathropa	species	Doodskopzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_152	INBO_RL_HOV_1998_NONVAL_152	Myolepta dubia	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Myolepta	species	Gele myolepta	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_153	INBO_RL_HOV_1998_NONVAL_153	Myolepta vara	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Myolepta	species	Zwarte myolepta	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_154	INBO_RL_HOV_1998_NONVAL_154	Neoascia geniculata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neoascia	species	Kortspriet-korsetzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_155	INBO_RL_HOV_1998_NONVAL_155	Neoascia interrupta	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neoascia	species	Veelvlek-korsetzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_156	INBO_RL_HOV_1998_NONVAL_156	Neoascia meticulosa	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neoascia	species	Donkere korsetzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_157	INBO_RL_HOV_1998_NONVAL_157	Neoascia obliqua	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neoascia	species	Scheefvlek-korsetzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_158	INBO_RL_HOV_1998_NONVAL_158	Neoascia podagrica	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neoascia	species	Gewone korsetzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_159	INBO_RL_HOV_1998_NONVAL_159	Neoascia tenur	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neoascia	species	Tengere korsetzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_16	INBO_RL_HOV_1998_NONVAL_16	Brachypalpus valgus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Brachypalpus	species	Grootsprietmolmzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_160	INBO_RL_HOV_1998_NONVAL_160	Neocnemodon brevidens	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neocnemodon	species	Wratjesplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_161	INBO_RL_HOV_1998_NONVAL_161	Neocnemodon latitarsis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neocnemodon	species	Bokspootplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_162	INBO_RL_HOV_1998_NONVAL_162	Neocnemodon pubescens	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neocnemodon	species	Donkerhaarplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_163	INBO_RL_HOV_1998_NONVAL_163	Neocnemodon vitripennis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Neocnemodon	species	Gespoorde platbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_164	INBO_RL_HOV_1998_NONVAL_164	Orthonevra brevicornis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Orthonevra	species	Bosglimmer	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_165	INBO_RL_HOV_1998_NONVAL_165	Orthonevra elegans	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Orthonevra	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_166	INBO_RL_HOV_1998_NONVAL_166	Orthonevra geniculata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Orthonevra	species	Vroege glimmer	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_167	INBO_RL_HOV_1998_NONVAL_167	Orthonevra intermedia	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Orthonevra	species	Veenglimmer	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_168	INBO_RL_HOV_1998_NONVAL_168	Orthonevra nobilis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Orthonevra	species	Zomerse glimmer	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_169	INBO_RL_HOV_1998_NONVAL_169	Orthonevra splendens	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Orthonevra	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_17	INBO_RL_HOV_1998_NONVAL_17	Caliprobola speciosa	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Caliprobola	species	Juweelzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_170	INBO_RL_HOV_1998_NONVAL_170	Paragus bicolor	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Paragus	species	Rood kalkkrieltje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_171	INBO_RL_HOV_1998_NONVAL_171	Paragus finitimus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Paragus	species	Moeraskalkkrieltje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_172	INBO_RL_HOV_1998_NONVAL_172	Paragus haemorrhous	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Paragus	species	Gewoon krieltje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_173	INBO_RL_HOV_1998_NONVAL_173	Paragus majoranae	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Paragus	species	Zilveren krieltje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_174	INBO_RL_HOV_1998_NONVAL_174	Paragus tibialis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Paragus	species	Piemelkrieltje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_175	INBO_RL_HOV_1998_NONVAL_175	Parasyrphus annulatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parasyrphus	species	Dennenroetneusje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_176	INBO_RL_HOV_1998_NONVAL_176	Parasyrphus lineola	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parasyrphus	species	Zwartpootroetneusje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_177	INBO_RL_HOV_1998_NONVAL_177	Parasyrphus malinellus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parasyrphus	species	Glimmend roetneusje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_178	INBO_RL_HOV_1998_NONVAL_178	Parasyrphus nigritarsis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parasyrphus	species	Haantjesbandzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_179	INBO_RL_HOV_1998_NONVAL_179	Parasyrphus punctulatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parasyrphus	species	Gevlekt roetneusje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_18	INBO_RL_HOV_1998_NONVAL_18	Ceriana conopsoides	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Ceriana	species	Normale fopblaaskop	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_180	INBO_RL_HOV_1998_NONVAL_180	Parasyrphus vittiger	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parasyrphus	species	Ringpootroetneusje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_181	INBO_RL_HOV_1998_NONVAL_181	Parhelophilus consimilis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parhelophilus	species	Veenfluweelzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_182	INBO_RL_HOV_1998_NONVAL_182	Parhelophilus frutetorum	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parhelophilus	species	Bosfluweelzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_183	INBO_RL_HOV_1998_NONVAL_183	Parhelophilus versicolor	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Parhelophilus	species	Gewone fluweelzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_184	INBO_RL_HOV_1998_NONVAL_184	Pelecocera tricincta	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pelecocera	species	Bijlsprietje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_185	INBO_RL_HOV_1998_NONVAL_185	Pipiza austriaca	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Knobbeldijplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_186	INBO_RL_HOV_1998_NONVAL_186	Pipiza bimaculata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Fijngestippelde platbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_187	INBO_RL_HOV_1998_NONVAL_187	Pipiza fenestrata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Vliegerplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_188	INBO_RL_HOV_1998_NONVAL_188	Pipiza festiva	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Geelbuikplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_189	INBO_RL_HOV_1998_NONVAL_189	Pipiza lugubris	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Donkere platbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_19	INBO_RL_HOV_1998_NONVAL_19	Chalcosyrphus nemorum	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Chalcosyrphus	species	Korte bladloper	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_190	INBO_RL_HOV_1998_NONVAL_190	Pipiza luteitarsis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Slanke platbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_191	INBO_RL_HOV_1998_NONVAL_191	Pipiza noctiluca	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Grofgestippelde platbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_192	INBO_RL_HOV_1998_NONVAL_192	Pipiza notata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Fijngestippelde platbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_193	INBO_RL_HOV_1998_NONVAL_193	Pipiza quadrimaculata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species	Korte platbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_194	INBO_RL_HOV_1998_NONVAL_194	Pipiza signata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipiza	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_195	INBO_RL_HOV_1998_NONVAL_195	Pipizella divicoi	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipizella	species	Brede langsprietplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_196	INBO_RL_HOV_1998_NONVAL_196	Pipizella maculipennis	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipizella	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_197	INBO_RL_HOV_1998_NONVAL_197	Pipizella viduata	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipizella	species	Gewone langsprietplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_198	INBO_RL_HOV_1998_NONVAL_198	Pipizella virens	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Pipizella	species	Limburgse langsprietplatbek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_199	INBO_RL_HOV_1998_NONVAL_199	Platycheirus albimanus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Micaplatvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_2	INBO_RL_HOV_1998_NONVAL_2	Anasimyia interpuncta	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Anasimyia	species	Bokserwaterzweefvlieg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_20	INBO_RL_HOV_1998_NONVAL_20	Chamaesyrphus lusitanicus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Chamaesyrphus	species	Duinheidedwerg	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_200	INBO_RL_HOV_1998_NONVAL_200	Platycheirus ambiguus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Krulhaarplatvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_201	INBO_RL_HOV_1998_NONVAL_201	Platycheirus angustatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Slank platvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_202	INBO_RL_HOV_1998_NONVAL_202	Platycheirus clypeatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Gewoon platvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_203	INBO_RL_HOV_1998_NONVAL_203	Platycheirus discimanus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Wilgenplatvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_204	INBO_RL_HOV_1998_NONVAL_204	Platycheirus europaeus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Zorroplatvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_205	INBO_RL_HOV_1998_NONVAL_205	Platycheirus fulviventris	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Geel platvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_206	INBO_RL_HOV_1998_NONVAL_206	Platycheirus immarginatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Kustplatvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_207	INBO_RL_HOV_1998_NONVAL_207	Platycheirus manicatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Snuitplatvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_208	INBO_RL_HOV_1998_NONVAL_208	Platycheirus occultus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Veenplatvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_209	INBO_RL_HOV_1998_NONVAL_209	Platycheirus parmatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Limburgs platvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_21	INBO_RL_HOV_1998_NONVAL_21	Cheilosia albipila	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Cheilosia	species	Tweekleurig gitje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_HOV_1998_NONVAL_210	INBO_RL_HOV_1998_NONVAL_210	Platycheirus peltatus	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Platycheirus	species	Scheefvlek-platvoetje	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
